cloud,instance,compute,compute_label,plan,vcpu,memory,baserate,dburate,hourrate,selector,region,storage
AWS,i4i.4xlarge (Photon),DLT Pro Compute Photon,DLT Pro Compute Photon ($0.25/DBU),Enterprise,16,128,0.25,15.950,3.9875,i4i.4xlarge (Photon) | 16CPUs | 128GB | 15.95DBU/hr | $3.9875/hr,,
AWS,i4i.4xlarge (Photon),Jobs Compute Photon,Jobs Compute Photon ($0.10/DBU),Standard,16,128,0.10,15.950,1.5950,i4i.4xlarge (Photon) | 16CPUs | 128GB | 15.95DBU/hr | $1.595/hr,,
AWS,i4i.4xlarge (Photon),Jobs Compute Photon,Jobs Compute Photon ($0.15/DBU),Premium,16,128,0.15,15.950,2.3925,i4i.4xlarge (Photon) | 16CPUs | 128GB | 15.95DBU/hr | $2.3925/hr,,
AWS,i4i.4xlarge (Photon),Jobs Compute Photon,Jobs Compute Photon ($0.20/DBU),Enterprise,16,128,0.20,15.950,3.1900,i4i.4xlarge (Photon) | 16CPUs | 128GB | 15.95DBU/hr | $3.19/hr,,
AWS,i4i.8xlarge,All-Purpose Compute,All-Purpose Compute ($0.40/DBU),Standard,32,256,0.40,11.000,4.4000,i4i.8xlarge | 32CPUs | 256GB | 11DBU/hr | $4.4/hr,,
AWS,i4i.8xlarge,All-Purpose Compute,All-Purpose Compute ($0.55/DBU),Premium,32,256,0.55,11.000,6.0500,i4i.8xlarge | 32CPUs | 256GB | 11DBU/hr | $6.05/hr,,
AWS,i4i.8xlarge,All-Purpose Compute,All-Purpose Compute ($0.65/DBU),Enterprise,32,256,0.65,11.000,7.1500,i4i.8xlarge | 32CPUs | 256GB | 11DBU/hr | $7.15/hr,,
AWS,i4i.8xlarge,DLT Advanced Compute,DLT Advanced Compute ($0.36/DBU),Standard,32,256,0.36,11.000,3.9600,i4i.8xlarge | 32CPUs | 256GB | 11DBU/hr | $3.96/hr,,
AWS,i4i.8xlarge,DLT Advanced Compute,DLT Advanced Compute ($0.36/DBU),Premium,32,256,0.36,11.000,3.9600,i4i.8xlarge | 32CPUs | 256GB | 11DBU/hr | $3.96/hr,,
AWS,i4i.8xlarge,DLT Advanced Compute,DLT Advanced Compute ($0.36/DBU),Enterprise,32,256,0.36,11.000,3.9600,i4i.8xlarge | 32CPUs | 256GB | 11DBU/hr | $3.96/hr,,
AWS,i4i.8xlarge,DLT Core Compute,DLT Core Compute ($0.20/DBU),Standard,32,256,0.20,11.000,2.2000,i4i.8xlarge | 32CPUs | 256GB | 11DBU/hr | $2.2/hr,,
AWS,i4i.8xlarge,DLT Core Compute,DLT Core Compute ($0.20/DBU),Premium,32,256,0.20,11.000,2.2000,i4i.8xlarge | 32CPUs | 256GB | 11DBU/hr | $2.2/hr,,
AWS,i4i.8xlarge,DLT Core Compute,DLT Core Compute ($0.20/DBU),Enterprise,32,256,0.20,11.000,2.2000,i4i.8xlarge | 32CPUs | 256GB | 11DBU/hr | $2.2/hr,,
AWS,i4i.8xlarge,DLT Pro Compute,DLT Pro Compute ($0.25/DBU),Standard,32,256,0.25,11.000,2.7500,i4i.8xlarge | 32CPUs | 256GB | 11DBU/hr | $2.75/hr,,
AWS,i4i.8xlarge,DLT Pro Compute,DLT Pro Compute ($0.25/DBU),Premium,32,256,0.25,11.000,2.7500,i4i.8xlarge | 32CPUs | 256GB | 11DBU/hr | $2.75/hr,,
AWS,i4i.8xlarge,DLT Pro Compute,DLT Pro Compute ($0.25/DBU),Enterprise,32,256,0.25,11.000,2.7500,i4i.8xlarge | 32CPUs | 256GB | 11DBU/hr | $2.75/hr,,
AWS,i4i.8xlarge,Jobs Compute,Jobs Compute ($0.10/DBU),Standard,32,256,0.10,11.000,1.1000,i4i.8xlarge | 32CPUs | 256GB | 11DBU/hr | $1.1/hr,,
AWS,i4i.8xlarge,Jobs Compute,Jobs Compute ($0.15/DBU),Premium,32,256,0.15,11.000,1.6500,i4i.8xlarge | 32CPUs | 256GB | 11DBU/hr | $1.65/hr,,
AWS,i4i.8xlarge,Jobs Compute,Jobs Compute ($0.20/DBU),Enterprise,32,256,0.20,11.000,2.2000,i4i.8xlarge | 32CPUs | 256GB | 11DBU/hr | $2.2/hr,,
AWS,i4i.8xlarge,Jobs Light Compute,Jobs Light Compute ($0.07/DBU),Standard,32,256,0.07,11.000,0.7700,i4i.8xlarge | 32CPUs | 256GB | 11DBU/hr | $0.77/hr,,
AWS,i4i.8xlarge,Jobs Light Compute,Jobs Light Compute ($0.10/DBU),Premium,32,256,0.10,11.000,1.1000,i4i.8xlarge | 32CPUs | 256GB | 11DBU/hr | $1.1/hr,,
AWS,i4i.8xlarge,Jobs Light Compute,Jobs Light Compute ($0.13/DBU),Enterprise,32,256,0.13,11.000,1.4300,i4i.8xlarge | 32CPUs | 256GB | 11DBU/hr | $1.43/hr,,
AWS,i4i.8xlarge (Photon),All-Purpose Compute Photon,All-Purpose Compute Photon ($0.40/DBU),Standard,32,256,0.40,22.000,8.8000,i4i.8xlarge (Photon) | 32CPUs | 256GB | 22DBU/hr | $8.8/hr,,
AWS,i4i.8xlarge (Photon),All-Purpose Compute Photon,All-Purpose Compute Photon ($0.55/DBU),Premium,32,256,0.55,22.000,12.1000,i4i.8xlarge (Photon) | 32CPUs | 256GB | 22DBU/hr | $12.1/hr,,
AWS,i4i.8xlarge (Photon),All-Purpose Compute Photon,All-Purpose Compute Photon ($0.65/DBU),Enterprise,32,256,0.65,22.000,14.3000,i4i.8xlarge (Photon) | 32CPUs | 256GB | 22DBU/hr | $14.3/hr,,
AWS,i4i.8xlarge (Photon),DLT Advanced Compute Photon,DLT Advanced Compute Photon ($0.36/DBU),Standard,32,256,0.36,31.900,11.4840,i4i.8xlarge (Photon) | 32CPUs | 256GB | 31.9DBU/hr | $11.484/hr,,
AWS,i4i.8xlarge (Photon),DLT Advanced Compute Photon,DLT Advanced Compute Photon ($0.36/DBU),Premium,32,256,0.36,31.900,11.4840,i4i.8xlarge (Photon) | 32CPUs | 256GB | 31.9DBU/hr | $11.484/hr,,
AWS,i4i.8xlarge (Photon),DLT Advanced Compute Photon,DLT Advanced Compute Photon ($0.36/DBU),Enterprise,32,256,0.36,31.900,11.4840,i4i.8xlarge (Photon) | 32CPUs | 256GB | 31.9DBU/hr | $11.484/hr,,
AWS,i4i.8xlarge (Photon),DLT Core Compute Photon,DLT Core Compute Photon ($0.20/DBU),Standard,32,256,0.20,31.900,6.3800,i4i.8xlarge (Photon) | 32CPUs | 256GB | 31.9DBU/hr | $6.38/hr,,
AWS,i4i.8xlarge (Photon),DLT Core Compute Photon,DLT Core Compute Photon ($0.20/DBU),Premium,32,256,0.20,31.900,6.3800,i4i.8xlarge (Photon) | 32CPUs | 256GB | 31.9DBU/hr | $6.38/hr,,
AWS,i4i.8xlarge (Photon),DLT Core Compute Photon,DLT Core Compute Photon ($0.20/DBU),Enterprise,32,256,0.20,31.900,6.3800,i4i.8xlarge (Photon) | 32CPUs | 256GB | 31.9DBU/hr | $6.38/hr,,
AWS,i4i.8xlarge (Photon),DLT Pro Compute Photon,DLT Pro Compute Photon ($0.25/DBU),Standard,32,256,0.25,31.900,7.9750,i4i.8xlarge (Photon) | 32CPUs | 256GB | 31.9DBU/hr | $7.975/hr,,
AWS,i4i.8xlarge (Photon),DLT Pro Compute Photon,DLT Pro Compute Photon ($0.25/DBU),Premium,32,256,0.25,31.900,7.9750,i4i.8xlarge (Photon) | 32CPUs | 256GB | 31.9DBU/hr | $7.975/hr,,
AWS,i4i.8xlarge (Photon),DLT Pro Compute Photon,DLT Pro Compute Photon ($0.25/DBU),Enterprise,32,256,0.25,31.900,7.9750,i4i.8xlarge (Photon) | 32CPUs | 256GB | 31.9DBU/hr | $7.975/hr,,
AWS,i4i.8xlarge (Photon),Jobs Compute Photon,Jobs Compute Photon ($0.10/DBU),Standard,32,256,0.10,31.900,3.1900,i4i.8xlarge (Photon) | 32CPUs | 256GB | 31.9DBU/hr | $3.19/hr,,
AWS,i4i.8xlarge (Photon),Jobs Compute Photon,Jobs Compute Photon ($0.15/DBU),Premium,32,256,0.15,31.900,4.7850,i4i.8xlarge (Photon) | 32CPUs | 256GB | 31.9DBU/hr | $4.785/hr,,
AWS,i4i.8xlarge (Photon),Jobs Compute Photon,Jobs Compute Photon ($0.20/DBU),Enterprise,32,256,0.20,31.900,6.3800,i4i.8xlarge (Photon) | 32CPUs | 256GB | 31.9DBU/hr | $6.38/hr,,
AWS,i4i.large,All-Purpose Compute,All-Purpose Compute ($0.40/DBU),Standard,2,16,0.40,0.690,0.2760,i4i.large | 2CPUs | 16GB | 0.69DBU/hr | $0.276/hr,,
AWS,i4i.large,All-Purpose Compute,All-Purpose Compute ($0.55/DBU),Premium,2,16,0.55,0.690,0.3795,i4i.large | 2CPUs | 16GB | 0.69DBU/hr | $0.3795/hr,,
AWS,i4i.large,All-Purpose Compute,All-Purpose Compute ($0.65/DBU),Enterprise,2,16,0.65,0.690,0.4485,i4i.large | 2CPUs | 16GB | 0.69DBU/hr | $0.4485/hr,,
AWS,i4i.large,DLT Advanced Compute,DLT Advanced Compute ($0.36/DBU),Standard,2,16,0.36,0.690,0.2484,i4i.large | 2CPUs | 16GB | 0.69DBU/hr | $0.2484/hr,,
AWS,i4i.large,DLT Advanced Compute,DLT Advanced Compute ($0.36/DBU),Premium,2,16,0.36,0.690,0.2484,i4i.large | 2CPUs | 16GB | 0.69DBU/hr | $0.2484/hr,,
AWS,i4i.large,DLT Advanced Compute,DLT Advanced Compute ($0.36/DBU),Enterprise,2,16,0.36,0.690,0.2484,i4i.large | 2CPUs | 16GB | 0.69DBU/hr | $0.2484/hr,,
AWS,i4i.large,DLT Core Compute,DLT Core Compute ($0.20/DBU),Standard,2,16,0.20,0.690,0.1380,i4i.large | 2CPUs | 16GB | 0.69DBU/hr | $0.138/hr,,
AWS,i4i.large,DLT Core Compute,DLT Core Compute ($0.20/DBU),Premium,2,16,0.20,0.690,0.1380,i4i.large | 2CPUs | 16GB | 0.69DBU/hr | $0.138/hr,,
AWS,i4i.large,DLT Core Compute,DLT Core Compute ($0.20/DBU),Enterprise,2,16,0.20,0.690,0.1380,i4i.large | 2CPUs | 16GB | 0.69DBU/hr | $0.138/hr,,
AWS,i4i.large,DLT Pro Compute,DLT Pro Compute ($0.25/DBU),Standard,2,16,0.25,0.690,0.1725,i4i.large | 2CPUs | 16GB | 0.69DBU/hr | $0.1725/hr,,
AWS,i4i.large,DLT Pro Compute,DLT Pro Compute ($0.25/DBU),Premium,2,16,0.25,0.690,0.1725,i4i.large | 2CPUs | 16GB | 0.69DBU/hr | $0.1725/hr,,
AWS,i4i.large,DLT Pro Compute,DLT Pro Compute ($0.25/DBU),Enterprise,2,16,0.25,0.690,0.1725,i4i.large | 2CPUs | 16GB | 0.69DBU/hr | $0.1725/hr,,
AWS,i4i.large,Jobs Compute,Jobs Compute ($0.10/DBU),Standard,2,16,0.10,0.690,0.0690,i4i.large | 2CPUs | 16GB | 0.69DBU/hr | $0.069/hr,,
AWS,i4i.large,Jobs Compute,Jobs Compute ($0.15/DBU),Premium,2,16,0.15,0.690,0.1035,i4i.large | 2CPUs | 16GB | 0.69DBU/hr | $0.1035/hr,,
AWS,i4i.large,Jobs Compute,Jobs Compute ($0.20/DBU),Enterprise,2,16,0.20,0.690,0.1380,i4i.large | 2CPUs | 16GB | 0.69DBU/hr | $0.138/hr,,
AWS,i4i.large,Jobs Light Compute,Jobs Light Compute ($0.07/DBU),Standard,2,16,0.07,0.690,0.0483,i4i.large | 2CPUs | 16GB | 0.69DBU/hr | $0.0483/hr,,
AWS,i4i.large,Jobs Light Compute,Jobs Light Compute ($0.10/DBU),Premium,2,16,0.10,0.690,0.0690,i4i.large | 2CPUs | 16GB | 0.69DBU/hr | $0.069/hr,,
AWS,i4i.large,Jobs Light Compute,Jobs Light Compute ($0.13/DBU),Enterprise,2,16,0.13,0.690,0.0897,i4i.large | 2CPUs | 16GB | 0.69DBU/hr | $0.0897/hr,,
AWS,i4i.large (Photon),All-Purpose Compute Photon,All-Purpose Compute Photon ($0.40/DBU),Standard,2,16,0.40,1.380,0.5520,i4i.large (Photon) | 2CPUs | 16GB | 1.38DBU/hr | $0.552/hr,,
AWS,i4i.large (Photon),All-Purpose Compute Photon,All-Purpose Compute Photon ($0.55/DBU),Premium,2,16,0.55,1.380,0.7590,i4i.large (Photon) | 2CPUs | 16GB | 1.38DBU/hr | $0.759/hr,,
AWS,i4i.large (Photon),All-Purpose Compute Photon,All-Purpose Compute Photon ($0.65/DBU),Enterprise,2,16,0.65,1.380,0.8970,i4i.large (Photon) | 2CPUs | 16GB | 1.38DBU/hr | $0.897/hr,,
AWS,i4i.large (Photon),DLT Advanced Compute Photon,DLT Advanced Compute Photon ($0.36/DBU),Standard,2,16,0.36,2.001,0.7204,i4i.large (Photon) | 2CPUs | 16GB | 2.001DBU/hr | $0.72036/hr,,
AWS,i4i.large (Photon),DLT Advanced Compute Photon,DLT Advanced Compute Photon ($0.36/DBU),Premium,2,16,0.36,2.001,0.7204,i4i.large (Photon) | 2CPUs | 16GB | 2.001DBU/hr | $0.72036/hr,,
AWS,i4i.large (Photon),DLT Advanced Compute Photon,DLT Advanced Compute Photon ($0.36/DBU),Enterprise,2,16,0.36,2.001,0.7204,i4i.large (Photon) | 2CPUs | 16GB | 2.001DBU/hr | $0.72036/hr,,
AWS,i4i.large (Photon),DLT Core Compute Photon,DLT Core Compute Photon ($0.20/DBU),Standard,2,16,0.20,2.001,0.4002,i4i.large (Photon) | 2CPUs | 16GB | 2.001DBU/hr | $0.4002/hr,,
AWS,i4i.large (Photon),DLT Core Compute Photon,DLT Core Compute Photon ($0.20/DBU),Premium,2,16,0.20,2.001,0.4002,i4i.large (Photon) | 2CPUs | 16GB | 2.001DBU/hr | $0.4002/hr,,
AWS,i4i.large (Photon),DLT Core Compute Photon,DLT Core Compute Photon ($0.20/DBU),Enterprise,2,16,0.20,2.001,0.4002,i4i.large (Photon) | 2CPUs | 16GB | 2.001DBU/hr | $0.4002/hr,,
AWS,i4i.large (Photon),DLT Pro Compute Photon,DLT Pro Compute Photon ($0.25/DBU),Standard,2,16,0.25,2.001,0.5003,i4i.large (Photon) | 2CPUs | 16GB | 2.001DBU/hr | $0.50025/hr,,
AWS,i4i.large (Photon),DLT Pro Compute Photon,DLT Pro Compute Photon ($0.25/DBU),Premium,2,16,0.25,2.001,0.5003,i4i.large (Photon) | 2CPUs | 16GB | 2.001DBU/hr | $0.50025/hr,,
AWS,i4i.large (Photon),DLT Pro Compute Photon,DLT Pro Compute Photon ($0.25/DBU),Enterprise,2,16,0.25,2.001,0.5003,i4i.large (Photon) | 2CPUs | 16GB | 2.001DBU/hr | $0.50025/hr,,
AWS,i4i.large (Photon),Jobs Compute Photon,Jobs Compute Photon ($0.10/DBU),Standard,2,16,0.10,2.001,0.2001,i4i.large (Photon) | 2CPUs | 16GB | 2.001DBU/hr | $0.2001/hr,,
AWS,i4i.large (Photon),Jobs Compute Photon,Jobs Compute Photon ($0.15/DBU),Premium,2,16,0.15,2.001,0.3002,i4i.large (Photon) | 2CPUs | 16GB | 2.001DBU/hr | $0.30015/hr,,
AWS,i4i.large (Photon),Jobs Compute Photon,Jobs Compute Photon ($0.20/DBU),Enterprise,2,16,0.20,2.001,0.4002,i4i.large (Photon) | 2CPUs | 16GB | 2.001DBU/hr | $0.4002/hr,,
AWS,i4i.xlarge,All-Purpose Compute,All-Purpose Compute ($0.40/DBU),Standard,4,32,0.40,1.380,0.5520,i4i.xlarge | 4CPUs | 32GB | 1.38DBU/hr | $0.552/hr,,
AWS,i4i.xlarge,All-Purpose Compute,All-Purpose Compute ($0.55/DBU),Premium,4,32,0.55,1.380,0.7590,i4i.xlarge | 4CPUs | 32GB | 1.38DBU/hr | $0.759/hr,,
AWS,i4i.xlarge,All-Purpose Compute,All-Purpose Compute ($0.65/DBU),Enterprise,4,32,0.65,1.380,0.8970,i4i.xlarge | 4CPUs | 32GB | 1.38DBU/hr | $0.897/hr,,
AWS,i4i.xlarge,DLT Advanced Compute,DLT Advanced Compute ($0.36/DBU),Standard,4,32,0.36,1.380,0.4968,i4i.xlarge | 4CPUs | 32GB | 1.38DBU/hr | $0.4968/hr,,
AWS,i4i.xlarge,DLT Advanced Compute,DLT Advanced Compute ($0.36/DBU),Premium,4,32,0.36,1.380,0.4968,i4i.xlarge | 4CPUs | 32GB | 1.38DBU/hr | $0.4968/hr,,
AWS,i4i.xlarge,DLT Advanced Compute,DLT Advanced Compute ($0.36/DBU),Enterprise,4,32,0.36,1.380,0.4968,i4i.xlarge | 4CPUs | 32GB | 1.38DBU/hr | $0.4968/hr,,
AWS,i4i.xlarge,DLT Core Compute,DLT Core Compute ($0.20/DBU),Standard,4,32,0.20,1.380,0.2760,i4i.xlarge | 4CPUs | 32GB | 1.38DBU/hr | $0.276/hr,,
AWS,i4i.xlarge,DLT Core Compute,DLT Core Compute ($0.20/DBU),Premium,4,32,0.20,1.380,0.2760,i4i.xlarge | 4CPUs | 32GB | 1.38DBU/hr | $0.276/hr,,
AWS,i4i.xlarge,DLT Core Compute,DLT Core Compute ($0.20/DBU),Enterprise,4,32,0.20,1.380,0.2760,i4i.xlarge | 4CPUs | 32GB | 1.38DBU/hr | $0.276/hr,,
AWS,i4i.xlarge,DLT Pro Compute,DLT Pro Compute ($0.25/DBU),Standard,4,32,0.25,1.380,0.3450,i4i.xlarge | 4CPUs | 32GB | 1.38DBU/hr | $0.345/hr,,
AWS,i4i.xlarge,DLT Pro Compute,DLT Pro Compute ($0.25/DBU),Premium,4,32,0.25,1.380,0.3450,i4i.xlarge | 4CPUs | 32GB | 1.38DBU/hr | $0.345/hr,,
AWS,i4i.xlarge,DLT Pro Compute,DLT Pro Compute ($0.25/DBU),Enterprise,4,32,0.25,1.380,0.3450,i4i.xlarge | 4CPUs | 32GB | 1.38DBU/hr | $0.345/hr,,
AWS,i4i.xlarge,Jobs Compute,Jobs Compute ($0.10/DBU),Standard,4,32,0.10,1.380,0.1380,i4i.xlarge | 4CPUs | 32GB | 1.38DBU/hr | $0.138/hr,,
AWS,i4i.xlarge,Jobs Compute,Jobs Compute ($0.15/DBU),Premium,4,32,0.15,1.380,0.2070,i4i.xlarge | 4CPUs | 32GB | 1.38DBU/hr | $0.207/hr,,
AWS,i4i.xlarge,Jobs Compute,Jobs Compute ($0.20/DBU),Enterprise,4,32,0.20,1.380,0.2760,i4i.xlarge | 4CPUs | 32GB | 1.38DBU/hr | $0.276/hr,,
AWS,i4i.xlarge,Jobs Light Compute,Jobs Light Compute ($0.07/DBU),Standard,4,32,0.07,1.380,0.0966,i4i.xlarge | 4CPUs | 32GB | 1.38DBU/hr | $0.0966/hr,,
AWS,i4i.xlarge,Jobs Light Compute,Jobs Light Compute ($0.10/DBU),Premium,4,32,0.10,1.380,0.1380,i4i.xlarge | 4CPUs | 32GB | 1.38DBU/hr | $0.138/hr,,
AWS,i4i.xlarge,Jobs Light Compute,Jobs Light Compute ($0.13/DBU),Enterprise,4,32,0.13,1.380,0.1794,i4i.xlarge | 4CPUs | 32GB | 1.38DBU/hr | $0.1794/hr,,
AWS,i4i.xlarge (Photon),All-Purpose Compute Photon,All-Purpose Compute Photon ($0.40/DBU),Standard,4,32,0.40,2.760,1.1040,i4i.xlarge (Photon) | 4CPUs | 32GB | 2.76DBU/hr | $1.104/hr,,
AWS,i4i.xlarge (Photon),All-Purpose Compute Photon,All-Purpose Compute Photon ($0.55/DBU),Premium,4,32,0.55,2.760,1.5180,i4i.xlarge (Photon) | 4CPUs | 32GB | 2.76DBU/hr | $1.518/hr,,
AWS,i4i.xlarge (Photon),All-Purpose Compute Photon,All-Purpose Compute Photon ($0.65/DBU),Enterprise,4,32,0.65,2.760,1.7940,i4i.xlarge (Photon) | 4CPUs | 32GB | 2.76DBU/hr | $1.794/hr,,
AWS,i4i.xlarge (Photon),DLT Advanced Compute Photon,DLT Advanced Compute Photon ($0.36/DBU),Standard,4,32,0.36,4.002,1.4407,i4i.xlarge (Photon) | 4CPUs | 32GB | 4.002DBU/hr | $1.44072/hr,,
AWS,i4i.xlarge (Photon),DLT Advanced Compute Photon,DLT Advanced Compute Photon ($0.36/DBU),Premium,4,32,0.36,4.002,1.4407,i4i.xlarge (Photon) | 4CPUs | 32GB | 4.002DBU/hr | $1.44072/hr,,
AWS,i4i.xlarge (Photon),DLT Advanced Compute Photon,DLT Advanced Compute Photon ($0.36/DBU),Enterprise,4,32,0.36,4.002,1.4407,i4i.xlarge (Photon) | 4CPUs | 32GB | 4.002DBU/hr | $1.44072/hr,,
AWS,i4i.xlarge (Photon),DLT Core Compute Photon,DLT Core Compute Photon ($0.20/DBU),Standard,4,32,0.20,4.002,0.8004,i4i.xlarge (Photon) | 4CPUs | 32GB | 4.002DBU/hr | $0.8004/hr,,
AWS,i4i.xlarge (Photon),DLT Core Compute Photon,DLT Core Compute Photon ($0.20/DBU),Premium,4,32,0.20,4.002,0.8004,i4i.xlarge (Photon) | 4CPUs | 32GB | 4.002DBU/hr | $0.8004/hr,,
AWS,i4i.xlarge (Photon),DLT Core Compute Photon,DLT Core Compute Photon ($0.20/DBU),Enterprise,4,32,0.20,4.002,0.8004,i4i.xlarge (Photon) | 4CPUs | 32GB | 4.002DBU/hr | $0.8004/hr,,
AWS,i4i.xlarge (Photon),DLT Pro Compute Photon,DLT Pro Compute Photon ($0.25/DBU),Standard,4,32,0.25,4.002,1.0005,i4i.xlarge (Photon) | 4CPUs | 32GB | 4.002DBU/hr | $1.0005/hr,,
AWS,i4i.xlarge (Photon),DLT Pro Compute Photon,DLT Pro Compute Photon ($0.25/DBU),Premium,4,32,0.25,4.002,1.0005,i4i.xlarge (Photon) | 4CPUs | 32GB | 4.002DBU/hr | $1.0005/hr,,
AWS,i4i.xlarge (Photon),DLT Pro Compute Photon,DLT Pro Compute Photon ($0.25/DBU),Enterprise,4,32,0.25,4.002,1.0005,i4i.xlarge (Photon) | 4CPUs | 32GB | 4.002DBU/hr | $1.0005/hr,,
AWS,i4i.xlarge (Photon),Jobs Compute Photon,Jobs Compute Photon ($0.10/DBU),Standard,4,32,0.10,4.002,0.4002,i4i.xlarge (Photon) | 4CPUs | 32GB | 4.002DBU/hr | $0.4002/hr,,
AWS,i4i.xlarge (Photon),Jobs Compute Photon,Jobs Compute Photon ($0.15/DBU),Premium,4,32,0.15,4.002,0.6003,i4i.xlarge (Photon) | 4CPUs | 32GB | 4.002DBU/hr | $0.6003/hr,,
AWS,i4i.xlarge (Photon),Jobs Compute Photon,Jobs Compute Photon ($0.20/DBU),Enterprise,4,32,0.20,4.002,0.8004,i4i.xlarge (Photon) | 4CPUs | 32GB | 4.002DBU/hr | $0.8004/hr,,
AWS,m4.10xlarge,All-Purpose Compute,All-Purpose Compute ($0.40/DBU),Standard,40,160,0.40,8.000,3.2000,m4.10xlarge | 40CPUs | 160GB | 8DBU/hr | $3.2/hr,,
AWS,m4.10xlarge,All-Purpose Compute,All-Purpose Compute ($0.55/DBU),Premium,40,160,0.55,8.000,4.4000,m4.10xlarge | 40CPUs | 160GB | 8DBU/hr | $4.4/hr,,
AWS,m4.10xlarge,All-Purpose Compute,All-Purpose Compute ($0.65/DBU),Enterprise,40,160,0.65,8.000,5.2000,m4.10xlarge | 40CPUs | 160GB | 8DBU/hr | $5.2/hr,,
AWS,m4.10xlarge,DLT Advanced Compute,DLT Advanced Compute ($0.36/DBU),Standard,40,160,0.36,8.000,2.8800,m4.10xlarge | 40CPUs | 160GB | 8DBU/hr | $2.88/hr,,
AWS,m4.10xlarge,DLT Advanced Compute,DLT Advanced Compute ($0.36/DBU),Premium,40,160,0.36,8.000,2.8800,m4.10xlarge | 40CPUs | 160GB | 8DBU/hr | $2.88/hr,,
AWS,m4.10xlarge,DLT Advanced Compute,DLT Advanced Compute ($0.36/DBU),Enterprise,40,160,0.36,8.000,2.8800,m4.10xlarge | 40CPUs | 160GB | 8DBU/hr | $2.88/hr,,
AWS,m4.10xlarge,DLT Core Compute,DLT Core Compute ($0.20/DBU),Standard,40,160,0.20,8.000,1.6000,m4.10xlarge | 40CPUs | 160GB | 8DBU/hr | $1.6/hr,,
AWS,m4.10xlarge,DLT Core Compute,DLT Core Compute ($0.20/DBU),Premium,40,160,0.20,8.000,1.6000,m4.10xlarge | 40CPUs | 160GB | 8DBU/hr | $1.6/hr,,
AWS,m4.10xlarge,DLT Core Compute,DLT Core Compute ($0.20/DBU),Enterprise,40,160,0.20,8.000,1.6000,m4.10xlarge | 40CPUs | 160GB | 8DBU/hr | $1.6/hr,,
AWS,m4.10xlarge,DLT Pro Compute,DLT Pro Compute ($0.25/DBU),Standard,40,160,0.25,8.000,2.0000,m4.10xlarge | 40CPUs | 160GB | 8DBU/hr | $2/hr,,
AWS,m4.10xlarge,DLT Pro Compute,DLT Pro Compute ($0.25/DBU),Premium,40,160,0.25,8.000,2.0000,m4.10xlarge | 40CPUs | 160GB | 8DBU/hr | $2/hr,,
AWS,m4.10xlarge,DLT Pro Compute,DLT Pro Compute ($0.25/DBU),Enterprise,40,160,0.25,8.000,2.0000,m4.10xlarge | 40CPUs | 160GB | 8DBU/hr | $2/hr,,
AWS,m4.10xlarge,Jobs Compute,Jobs Compute ($0.10/DBU),Standard,40,160,0.10,8.000,0.8000,m4.10xlarge | 40CPUs | 160GB | 8DBU/hr | $0.8/hr,,
AWS,m4.10xlarge,Jobs Compute,Jobs Compute ($0.15/DBU),Premium,40,160,0.15,8.000,1.2000,m4.10xlarge | 40CPUs | 160GB | 8DBU/hr | $1.2/hr,,
AWS,m4.10xlarge,Jobs Compute,Jobs Compute ($0.20/DBU),Enterprise,40,160,0.20,8.000,1.6000,m4.10xlarge | 40CPUs | 160GB | 8DBU/hr | $1.6/hr,,
AWS,m4.10xlarge,Jobs Light Compute,Jobs Light Compute ($0.07/DBU),Standard,40,160,0.07,3.860,0.2702,m4.10xlarge | 40CPUs | 160GB | 3.86DBU/hr | $0.2702/hr,,
AWS,m4.10xlarge,Jobs Light Compute,Jobs Light Compute ($0.10/DBU),Premium,40,160,0.10,3.860,0.3860,m4.10xlarge | 40CPUs | 160GB | 3.86DBU/hr | $0.386/hr,,
AWS,m4.10xlarge,Jobs Light Compute,Jobs Light Compute ($0.13/DBU),Enterprise,40,160,0.13,3.860,0.5018,m4.10xlarge | 40CPUs | 160GB | 3.86DBU/hr | $0.5018/hr,,
AWS,m4.16xlarge,All-Purpose Compute,All-Purpose Compute ($0.40/DBU),Standard,64,256,0.40,12.000,4.8000,m4.16xlarge | 64CPUs | 256GB | 12DBU/hr | $4.8/hr,,
AWS,m4.16xlarge,All-Purpose Compute,All-Purpose Compute ($0.55/DBU),Premium,64,256,0.55,12.000,6.6000,m4.16xlarge | 64CPUs | 256GB | 12DBU/hr | $6.6/hr,,
AWS,m4.16xlarge,All-Purpose Compute,All-Purpose Compute ($0.65/DBU),Enterprise,64,256,0.65,12.000,7.8000,m4.16xlarge | 64CPUs | 256GB | 12DBU/hr | $7.8/hr,,
AWS,m4.16xlarge,DLT Advanced Compute,DLT Advanced Compute ($0.36/DBU),Standard,64,256,0.36,12.000,4.3200,m4.16xlarge | 64CPUs | 256GB | 12DBU/hr | $4.32/hr,,
AWS,m4.16xlarge,DLT Advanced Compute,DLT Advanced Compute ($0.36/DBU),Premium,64,256,0.36,12.000,4.3200,m4.16xlarge | 64CPUs | 256GB | 12DBU/hr | $4.32/hr,,
AWS,m4.16xlarge,DLT Advanced Compute,DLT Advanced Compute ($0.36/DBU),Enterprise,64,256,0.36,12.000,4.3200,m4.16xlarge | 64CPUs | 256GB | 12DBU/hr | $4.32/hr,,
